Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Riverside Golf Course,78741,10/20/2015,90,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.2361463234935, -97.7048240928865)",10001140,Routine Inspection
Riverside Golf Course,78741,09/30/2014,86,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.2361463234935, -97.7048240928865)",10001140,Routine Inspection
Riverside Golf Course,78741,08/26/2015,89,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.2361463234935, -97.7048240928865)",10001140,Routine Inspection
Riverside Golf Course,78741,04/29/2014,89,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.2361463234935, -97.7048240928865)",10001140,Routine Inspection
Riverside Golf Course,78741,04/01/2013,86,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.2361463234935, -97.7048240928865)",10001140,Routine Inspection
Riverside Grocery,78741,02/26/2014,87,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Grocery,78701,02/25/2015,91,"30 N IH
AUSTIN, TX 78701
(30.2544033931609, -97.7371232657133)",2803648,Routine Inspection
Riverside Grocery,78741,02/19/2015,78,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Grocery,78741,02/01/2013,87,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Grocery,78701,01/24/2013,88,"30 N IH
AUSTIN, TX 78701
(30.2544033931609, -97.7371232657133)",2803648,Routine Inspection
Riverside Grocery,78701,11/06/2013,84,"30 N IH
AUSTIN, TX 78701
(30.2544033931609, -97.7371232657133)",2803648,Routine Inspection
Riverside Grocery,78701,08/20/2014,84,"30 N IH
AUSTIN, TX 78701
(30.2544033931609, -97.7371232657133)",2803648,Routine Inspection
Riverside Grocery,78741,08/18/2014,88,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Grocery,78701,08/06/2015,97,"30 N IH
AUSTIN, TX 78701
(30.2544033931609, -97.7371232657133)",2803648,Routine Inspection
Riverside Grocery,78741,08/01/2013,85,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Grocery,78741,07/09/2015,88,"1727 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2433082340652, -97.7301288054982)",10007389,Routine Inspection
Riverside Nursing & Rehab Center,78741,06/22/2015,97,"6801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2226347103401, -97.6990320761727)",11272453,Routine Inspection
Roaring Fork,78759,08/27/2014,88,"10850 STONELAKE BLVD
AUSTIN, TX 78759
(30.4006500952912, -97.7374859748306)",10229994,Routine Inspection
Roaring Fork,78759,08/18/2015,82,"10850 STONELAKE BLVD
AUSTIN, TX 78759
(30.4006500952912, -97.7374859748306)",10229994,Routine Inspection
Roaring Fork,78759,04/11/2013,91,"10850 STONELAKE BLVD
AUSTIN, TX 78759
(30.4006500952912, -97.7374859748306)",10229994,Routine Inspection
Roaring Fork,78759,03/05/2015,82,"10850 STONELAKE BLVD
AUSTIN, TX 78759
(30.4006500952912, -97.7374859748306)",10229994,Routine Inspection
Roaring Fork,78759,01/02/2014,81,"10850 STONELAKE BLVD
AUSTIN, TX 78759
(30.4006500952912, -97.7374859748306)",10229994,Routine Inspection
Roaring Fork Restaurant,78701,10/16/2014,89,"701 CONGRESS AVE
AUSTIN, TX 78701
(30.2690604391087, -97.7419804300916)",2801929,Routine Inspection
Roaring Fork Restaurant,78701,01/28/2014,88,"701 CONGRESS AVE
AUSTIN, TX 78701
(30.2690604391087, -97.7419804300916)",2801929,Routine Inspection
Roaring Fork Restaurant,78701,04/01/2013,70,"701 CONGRESS AVE
AUSTIN, TX 78701
(30.2690604391087, -97.7419804300916)",2801929,Routine Inspection
Roaring Fork Restaurant,78701,05/07/2015,83,"701 CONGRESS AVE
AUSTIN, TX 78701
(30.2690604391087, -97.7419804300916)",2801929,Routine Inspection
Roberto's Grill,78741,06/19/2013,93,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Roberto's Grill,78741,06/05/2015,80,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Roberto's Grill,78741,01/09/2015,73,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Roberto's Grill,78741,12/17/2012,92,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Roberto's Grill,78741,12/06/2013,89,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Roberto's Grill,78741,06/26/2014,84,"2400 E OLTORF ST
AUSTIN, TX 78741
(30.2296832174377, -97.7301445771375)",10084353,Routine Inspection
Rob Roy Chevron,78746,05/20/2013,91,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rob Roy Chevron,78746,04/09/2015,86,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rob Roy Chevron,78746,12/27/2013,97,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rob Roy Chevron,78746,11/13/2014,81,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rob Roy Chevron,78746,10/15/2015,86,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rob Roy Chevron,78746,06/26/2014,97,"7110 FM 2244 RD
AUSTIN, TX 78746
(30.3038535548294, -97.8397925739183)",2803512,Routine Inspection
Rockin Rice Korean Food & Drinks,78752,09/25/2013,86,"6808 N LAMAR BLVD
AUSTIN, TX 78752
(30.3360633075433, -97.7206966070034)",10105455,Routine Inspection
Rockin Rice Korean Food & Drinks,78752,06/15/2015,72,"6808 N LAMAR BLVD
AUSTIN, TX 78752
(30.3360633075433, -97.7206966070034)",10105455,Routine Inspection
Rockin Rice Korean Food & Drinks,78752,12/04/2014,74,"6808 N LAMAR BLVD
AUSTIN, TX 78752
(30.3360633075433, -97.7206966070034)",10105455,Routine Inspection
Rockin Tomato Pizza Co.,78704,05/23/2013,90,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.2422836533916, -97.7829663808421)",2801893,Routine Inspection
Rockin Tomato Pizza Co.,78704,06/11/2015,81,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.2422836533916, -97.7829663808421)",2801893,Routine Inspection
Rockin Tomato Pizza Co.,78704,12/12/2013,90,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.2422836533916, -97.7829663808421)",2801893,Routine Inspection
Rockin Tomato Pizza Co.,78704,01/08/2015,87,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.2422836533916, -97.7829663808421)",2801893,Routine Inspection
Rockin Tomato Pizza Co.,78704,06/05/2014,92,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.2422836533916, -97.7829663808421)",2801893,Routine Inspection
RockSports - Joel's Coffee,78717,11/07/2014,93,"11301 LAKELINE BLVD
AUSTIN, TX 78717
(30.4794311446573, -97.7993796956485)",10928070,Routine Inspection
RockSports - Joel's Coffee,78717,04/21/2015,97,"11301 LAKELINE BLVD
AUSTIN, TX 78717
(30.4794311446573, -97.7993796956485)",10928070,Routine Inspection
RockSports - Joel's Coffee,78717,05/28/2014,82,"11301 LAKELINE BLVD
AUSTIN, TX 78717
(30.4794311446573, -97.7993796956485)",10928070,Routine Inspection
RockSports - Joel's Coffee,78717,10/22/2015,100,"11301 LAKELINE BLVD
AUSTIN, TX 78717
(30.4794311446573, -97.7993796956485)",10928070,Routine Inspection
Rockstar Bagels,78702,01/21/2015,97,"1900 ROSEWOOD AVE
AUSTIN, TX 78702
(30.2699011882923, -97.7189158227493)",11088861,Routine Inspection
Rockstar Bagels,78702,06/11/2015,97,"1900 ROSEWOOD AVE
AUSTIN, TX 78702
(30.2699011882923, -97.7189158227493)",11088861,Routine Inspection
Rodeo,78753,02/27/2014,94,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.3644339785046, -97.6946087350624)",2801310,Routine Inspection
Rodeo,78753,09/22/2015,97,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.3644339785046, -97.6946087350624)",2801310,Routine Inspection
Rodeo,78753,12/07/2012,97,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.3644339785046, -97.6946087350624)",2801310,Routine Inspection
Rodeo,78753,02/24/2015,94,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.3644339785046, -97.6946087350624)",2801310,Routine Inspection
Rodeo,78753,06/20/2013,97,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.3644339785046, -97.6946087350624)",2801310,Routine Inspection
Rodeway Inn University,78705,02/21/2014,97,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodeway Inn University,78705,07/31/2014,100,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodeway Inn University,78705,07/23/2013,97,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodeway Inn University,78705,06/18/2015,94,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodeway Inn University,78705,01/03/2013,94,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodeway Inn University,78705,01/16/2015,83,"2900 N IH
AUSTIN, TX 78705
(30.2874878246875, -97.7250313648214)",10157609,Routine Inspection
Rodriguez Elementary,78744,05/13/2014,97,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rodriguez Elementary,78744,10/16/2015,100,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rodriguez Elementary,78744,10/20/2014,93,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rodriguez Elementary,78744,10/30/2013,96,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rodriguez Elementary,78744,04/30/2013,96,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rodriguez Elementary,78744,03/30/2015,100,"4400 FRANKLIN PARK DR
AUSTIN, TX 78744
(30.2005456522037, -97.7474250210473)",2801092,Routine Inspection
Rogue Running,78703,05/12/2015,97,"410 PRESSLER ST
AUSTIN, TX 78703
(30.2722726041343, -97.761210370068)",11079468,Routine Inspection
Rogue Running,78703,10/05/2015,95,"410 PRESSLER ST
AUSTIN, TX 78703
(30.2722726041343, -97.761210370068)",11079468,Routine Inspection
Rogue Running,78703,12/31/2014,97,"410 PRESSLER ST
AUSTIN, TX 78703
(30.2722726041343, -97.761210370068)",11079468,Routine Inspection
Roland Soul Food & Fish Or Us,78702,05/07/2013,96,"1311 CHESTNUT AVE
AUSTIN, TX 78702
(30.2762191061762, -97.7161751242759)",10300893,Routine Inspection
Roland Soul Food & Fish Or Us,78702,02/25/2015,88,"1311 CHESTNUT AVE
AUSTIN, TX 78702
(30.2762191061762, -97.7161751242759)",10300893,Routine Inspection
Roland Soul Food & Fish Or Us,78702,08/11/2015,84,"1311 CHESTNUT AVE
AUSTIN, TX 78702
(30.2762191061762, -97.7161751242759)",10300893,Routine Inspection
Roland Soul Food & Fish Or Us,78702,08/27/2014,59,"1311 CHESTNUT AVE
AUSTIN, TX 78702
(30.2762191061762, -97.7161751242759)",10300893,Routine Inspection
Roland Soul Food & Fish Or Us,78702,09/17/2014,90,"1311 CHESTNUT AVE
AUSTIN, TX 78702
(30.2762191061762, -97.7161751242759)",10300893,1st Follow Up to Routine of 50 - 69
Roll On,78756,01/16/2015,96,"5350 BURNET RD
AUSTIN, TX 78756
(30.3275874140247, -97.7404576427349)",10624555,Routine Inspection
Roll On,78756,03/14/2014,95,"5350 BURNET RD
AUSTIN, TX 78756
(30.3275874140247, -97.7404576427349)",10624555,Routine Inspection
Roll On,78756,08/26/2015,95,"5350 BURNET RD
AUSTIN, TX 78756
(30.3275874140247, -97.7404576427349)",10624555,Routine Inspection
Roll On,78756,01/16/2013,100,"5350 BURNET RD
AUSTIN, TX 78756
(30.3275874140247, -97.7404576427349)",10624555,Routine Inspection
Romano's Macaroni Grill,78759,09/24/2015,88,"9828 GREAT HILLS TRL
AUSTIN, TX 78759
(30.3944798334744, -97.7482751276904)",10964551,Routine Inspection
Romano's Macaroni Grill,78745,01/15/2015,92,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2003782633738, -97.7688772270626)",10959806,Routine Inspection
Romano's Macaroni Grill,78759,04/22/2015,85,"9828 GREAT HILLS TRL
AUSTIN, TX 78759
(30.3944798334744, -97.7482751276904)",10964551,Routine Inspection
Romano's Macaroni Grill,78745,07/09/2015,92,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2003782633738, -97.7688772270626)",10959806,Routine Inspection
Romano's Macaroni Grill,78745,07/10/2014,75,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2003782633738, -97.7688772270626)",10959806,Routine Inspection
Romano's Macaroni Grill,78759,10/22/2014,69,"9828 GREAT HILLS TRL
AUSTIN, TX 78759
(30.3944798334744, -97.7482751276904)",10964551,Routine Inspection
Romano's Macaroni Grill,78759,10/24/2014,97,"9828 GREAT HILLS TRL
AUSTIN, TX 78759
(30.3944798334744, -97.7482751276904)",10964551,1st Follow Up to Routine of 50 - 69
Ronald Cheng's Chinatown Downtown,78701,02/22/2013,94,"107 W 5TH ST
AUSTIN, TX 78701
(30.26717426856, -97.7438203764066)",10225925,1st Follow Up to Routine of 50 - 69
Ronald Cheng's Chinatown Downtown,78701,02/11/2013,65,"107 W 5TH ST
AUSTIN, TX 78701
(30.26717426856, -97.7438203764066)",10225925,Routine Inspection
Ronald Cheng's Chinatown Downtown,78701,09/19/2014,72,"107 W 5TH ST
AUSTIN, TX 78701
(30.26717426856, -97.7438203764066)",10225925,Routine Inspection
Ronald Cheng's Chinatown Downtown,78701,09/13/2013,81,"107 W 5TH ST
AUSTIN, TX 78701
(30.26717426856, -97.7438203764066)",10225925,Routine Inspection
Ronald Cheng's Chinatown Downtown,78701,04/13/2015,89,"107 W 5TH ST
AUSTIN, TX 78701
(30.26717426856, -97.7438203764066)",10225925,Routine Inspection
Ronnies Real Food,78733,04/13/2015,94,"205 S COMMONS FORD RD
AUSTIN, TX 78733
(30.3327042241709, -97.8852107907788)",2801868,Routine Inspection
Ronnies Real Food,78733,11/24/2014,97,"205 S COMMONS FORD RD
AUSTIN, TX 78733
(30.3327042241709, -97.8852107907788)",2801868,Routine Inspection
Ronnies Real Food,78733,11/02/2015,90,"205 S COMMONS FORD RD
AUSTIN, TX 78733
(30.3327042241709, -97.8852107907788)",2801868,Routine Inspection
Ronnies Real Food,78733,08/14/2013,94,"205 S COMMONS FORD RD
AUSTIN, TX 78733
(30.3327042241709, -97.8852107907788)",2801868,Routine Inspection
Ronnies Real Food,78733,06/30/2014,77,"205 S COMMONS FORD RD
AUSTIN, TX 78733
(30.3327042241709, -97.8852107907788)",2801868,Routine Inspection
"Rooftop on Sixth, The",78701,09/06/2013,91,"403 E 6TH ST
AUSTIN, TX 78701
(30.2667926582015, -97.7391825312301)",10504147,Routine Inspection
"Rooftop on Sixth, The",78701,05/28/2015,84,"403 E 6TH ST
AUSTIN, TX 78701
(30.2667926582015, -97.7391825312301)",10504147,Routine Inspection
"Rooftop on Sixth, The",78701,02/05/2015,88,"403 E 6TH ST
AUSTIN, TX 78701
(30.2667926582015, -97.7391825312301)",10504147,Routine Inspection
"Rooftop on Sixth, The",78701,01/24/2013,90,"403 E 6TH ST
AUSTIN, TX 78701
(30.2667926582015, -97.7391825312301)",10504147,Routine Inspection
Roppolo's Pizzeria II,78701,01/30/2015,89,"414 E 6TH ST
AUSTIN, TX 78701
(30.267232091638, -97.7386083127312)",2803157,1st Follow Up to Routine of 50 - 69
Roppolo's Pizzeria II,78701,01/16/2015,67,"414 E 6TH ST
AUSTIN, TX 78701
(30.267232091638, -97.7386083127312)",2803157,Routine Inspection
Roppolo's Pizzeria II,78701,11/05/2013,85,"316 E 6TH ST
AUSTIN, TX 78701
(30.2675145303742, -97.7396534622843)",2800762,Routine Inspection
Roppolo's Pizzeria II,78701,08/14/2015,90,"414 E 6TH ST
AUSTIN, TX 78701
(30.267232091638, -97.7386083127312)",2803157,Routine Inspection
Roppolo's Pizzeria II,78701,08/07/2015,97,"316 E 6TH ST
AUSTIN, TX 78701
(30.2675145303742, -97.7396534622843)",2800762,Routine Inspection
Roppolo's Pizzeria II,78701,07/10/2014,89,"316 E 6TH ST
AUSTIN, TX 78701
(30.2675145303742, -97.7396534622843)",2800762,Routine Inspection
Roppolo's Pizzeria II,78701,07/10/2014,82,"414 E 6TH ST
AUSTIN, TX 78701
(30.267232091638, -97.7386083127312)",2803157,Routine Inspection
Roppolo's Pizzeria II,78701,05/09/2013,90,"414 E 6TH ST
AUSTIN, TX 78701
(30.267232091638, -97.7386083127312)",2803157,Routine Inspection
Roppolo's Pizzeria II,78701,03/21/2013,73,"316 E 6TH ST
AUSTIN, TX 78701
(30.2675145303742, -97.7396534622843)",2800762,Routine Inspection
Roppolo's Pizzeria II,78701,02/05/2015,92,"316 E 6TH ST
AUSTIN, TX 78701
(30.2675145303742, -97.7396534622843)",2800762,Routine Inspection
Rosal Bakery,78747,01/15/2015,93,"8101 SALT SPRINGS DR
AUSTIN, TX 78747
(30.1587484369878, -97.7454979419643)",11060721,Routine Inspection
Rosal Bakery,78747,07/29/2014,86,"8101 SALT SPRINGS DR
AUSTIN, TX 78747
(30.1587484369878, -97.7454979419643)",11060721,Routine Inspection
Rosal Bakery,78747,06/16/2015,94,"8101 SALT SPRINGS DR
AUSTIN, TX 78747
(30.1587484369878, -97.7454979419643)",11060721,Routine Inspection
Rosa's Cafe & Tortilla Factory #42,78748,07/13/2015,73,"509 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1715609580339, -97.7989810422473)",11216060,Routine Inspection
Rosedale Elementary,78756,10/30/2014,100,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Elementary,78756,04/30/2014,100,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Elementary,78756,05/13/2013,100,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Elementary,78756,09/30/2015,91,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Elementary,78756,10/30/2013,100,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Elementary,78756,04/02/2015,100,"2117 W 49TH ST
AUSTIN, TX 78756
(30.320240011952, -97.7403975008909)",2800204,Routine Inspection
Rosedale Market,78756,08/03/2015,94,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosedale Market,78756,09/25/2014,92,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosedale Market,78756,09/19/2013,88,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosedale Market,78756,03/20/2014,84,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosedale Market,78756,02/26/2015,91,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosedale Market,78756,02/25/2013,89,"1309 W 45TH ST
AUSTIN, TX 78756
(30.3149804655196, -97.7414422951606)",10434172,Routine Inspection
Rosie's Day Care,78752,04/21/2015,100,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care,78752,04/22/2014,100,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care,78752,10/10/2014,91,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care,78752,10/15/2015,100,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care,78752,10/30/2013,97,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care,78752,04/09/2013,97,"7512 CAMERON RD
AUSTIN, TX 78752
(30.330737552082, -97.6885296109136)",2800928,Routine Inspection
Rosie's Day Care #3,78723,01/30/2014,89,"5807 WELLINGTON DR
AUSTIN, TX 78723
(30.3110338822366, -97.6877326999498)",10037233,Routine Inspection
Rosie's Day Care #3,78723,02/25/2015,93,"5807 WELLINGTON DR
AUSTIN, TX 78723
(30.3110338822366, -97.6877326999498)",10037233,Routine Inspection
Rosie's Day Care #3,78723,07/01/2013,92,"5807 WELLINGTON DR
AUSTIN, TX 78723
(30.3110338822366, -97.6877326999498)",10037233,Routine Inspection
Rosie's Day Care #3,78723,08/19/2014,85,"5807 WELLINGTON DR
AUSTIN, TX 78723
(30.3110338822366, -97.6877326999498)",10037233,Routine Inspection
Rosie's Day Care #3,78723,08/25/2015,93,"5807 WELLINGTON DR
AUSTIN, TX 78723
(30.3110338822366, -97.6877326999498)",10037233,Routine Inspection
Ross Old Austin Cafe,78758,12/29/2014,89,"11800 N LAMAR BLVD
AUSTIN, TX 78758
(30.3883524839605, -97.6840684467872)",2800904,Routine Inspection
Ross Old Austin Cafe,78758,04/13/2015,89,"11800 N LAMAR BLVD
AUSTIN, TX 78758
(30.3883524839605, -97.6840684467872)",2800904,Routine Inspection
